table_num,table_name,excel_source,row,col,is_header_row,cell_type,value
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,35,21,False,DATA,453
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,0,False,OKVED_CODE,деятельность водного транспорта
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,1,False,OKVED_NAME,23200
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,2,False,DATA,23200
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,3,False,DATA,23200
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,4,False,DATA,23200
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,5,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,6,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,7,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,8,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,9,False,DATA,2080
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,10,False,DATA,2080
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,11,False,DATA,2080
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,12,False,DATA,2080
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,13,False,DATA,18106
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,14,False,DATA,18106
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,15,False,DATA,18106
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,16,False,DATA,18106
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,17,False,DATA,600
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,18,False,DATA,600
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,19,False,DATA,1660
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,20,False,DATA,1660
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,36,21,False,DATA,1660
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,0,False,OKVED_CODE,деятельность воздушного и космического транспорта
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,1,False,OKVED_NAME,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,2,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,3,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,4,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,5,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,6,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,7,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,8,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,9,False,DATA,244091
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,10,False,DATA,244091
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,11,False,DATA,244091
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,12,False,DATA,244091
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,13,False,DATA,300769
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,14,False,DATA,300769
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,15,False,DATA,300769
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,16,False,DATA,300769
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,17,False,DATA,12796
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,18,False,DATA,12796
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,19,False,DATA,975
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,20,False,DATA,975
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,37,21,False,DATA,975
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,0,False,OKVED_CODE,складское хозяйство и вспомогательная транспортная деятельность
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,1,False,OKVED_NAME,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,2,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,3,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,4,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,5,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,6,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,7,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,8,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,9,False,DATA,1254902
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,10,False,DATA,1254902
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,11,False,DATA,1254902
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,12,False,DATA,1254902
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,13,False,DATA,4202016
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,14,False,DATA,4202016
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,15,False,DATA,4202016
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,16,False,DATA,4202016
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,17,False,DATA,42981
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,18,False,DATA,42981
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,19,False,DATA,53111
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,20,False,DATA,53111
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,38,21,False,DATA,53111
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,0,False,OKVED_CODE,Деятельность гостиниц и предприятий общественного питания
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,1,False,OKVED_NAME,83075
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,2,False,DATA,83075
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,3,False,DATA,83075
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,4,False,DATA,83075
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,5,False,DATA,217622
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,6,False,DATA,217622
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,7,False,DATA,217622
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,8,False,DATA,217622
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,9,False,DATA,577560
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,10,False,DATA,577560
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,11,False,DATA,577560
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,12,False,DATA,577560
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,13,False,DATA,421184
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,14,False,DATA,421184
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,15,False,DATA,421184
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,16,False,DATA,421184
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,17,False,DATA,84627
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,18,False,DATA,84627
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,19,False,DATA,157471
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,20,False,DATA,157471
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,39,21,False,DATA,157471
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,0,False,OKVED_CODE,"деятельность по предоставлению мест 
для временного проживания"
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,1,False,OKVED_NAME,83075
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,2,False,DATA,83075
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,3,False,DATA,83075
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,4,False,DATA,83075
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,5,False,DATA,217622
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,6,False,DATA,217622
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,7,False,DATA,217622
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,8,False,DATA,217622
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,9,False,DATA,577560
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,10,False,DATA,577560
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,11,False,DATA,577560
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,12,False,DATA,577560
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,13,False,DATA,421184
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,14,False,DATA,421184
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,15,False,DATA,421184
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,16,False,DATA,421184
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,17,False,DATA,84627
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,18,False,DATA,84627
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,19,False,DATA,157471
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,20,False,DATA,157471
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,40,21,False,DATA,157471
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,0,False,OKVED_CODE,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,1,False,OKVED_NAME,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,2,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,3,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,4,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,5,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,6,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,7,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,8,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,9,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,10,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,11,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,12,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,13,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,14,False,EMPTY,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,15,False,DATA,Продолжение таблицы 4.
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,16,False,DATA,Продолжение таблицы 4.
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,17,False,DATA,Продолжение таблицы 4.
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,18,False,DATA,Продолжение таблицы 4.
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,19,False,DATA,Продолжение таблицы 4.
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,20,False,DATA,Продолжение таблицы 4.
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,41,21,False,DATA,Продолжение таблицы 4.
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,0,False,OKVED_CODE,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,1,False,OKVED_NAME,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,2,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,3,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,4,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,5,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,6,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,7,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,8,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,9,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,10,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,11,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,12,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,13,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,14,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,15,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,16,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,17,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,18,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,19,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,20,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,42,21,False,DATA,в том числе из оборотных активов
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,0,False,OKVED_CODE,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,1,False,OKVED_NAME,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,2,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,3,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,4,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,5,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,6,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,7,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,8,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,9,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,10,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,11,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,12,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,13,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,14,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,15,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,16,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,17,False,DATA,прочие оборотные активы
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,18,False,DATA,прочие оборотные активы
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,19,False,DATA,прочие оборотные активы
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,20,False,DATA,прочие оборотные активы
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,43,21,False,DATA,прочие оборотные активы
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,0,False,OKVED_CODE,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,1,False,OKVED_NAME,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,2,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,3,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,4,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,5,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,6,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,7,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,8,False,DATA,краткосрочные финансовые вложения (за исключением денежных эквивалентов)
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,9,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,10,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,11,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,12,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,13,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,14,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,15,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,16,False,DATA,денежные средства и денежные эквиваленты
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,17,False,DATA,прочие оборотные активы
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,18,False,DATA,прочие оборотные активы
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,19,False,DATA,прочие оборотные активы
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,20,False,DATA,прочие оборотные активы
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,44,21,False,DATA,прочие оборотные активы
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,0,False,OKVED_CODE,
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,1,False,OKVED_NAME,2022
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,2,False,DATA,2022
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,3,False,DATA,2022
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,4,False,DATA,2022
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,5,False,DATA,2023
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,6,False,DATA,2023
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,7,False,DATA,2023
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,8,False,DATA,2023
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,9,False,DATA,2022
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,10,False,DATA,2022
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,11,False,DATA,2022
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,12,False,DATA,2022
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,13,False,DATA,2023
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,14,False,DATA,2023
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,15,False,DATA,2023
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,16,False,DATA,2023
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,17,False,DATA,2022
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,18,False,DATA,2022
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,19,False,DATA,2023
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,20,False,DATA,2023
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,45,21,False,DATA,2023
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,46,0,False,OKVED_CODE,"Деятельность в области информации 
и связи"
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,46,1,False,OKVED_NAME,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,46,2,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,46,3,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,46,4,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,46,5,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,46,6,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,46,7,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,46,8,False,DATA,-
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,46,9,False,DATA,2159
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,46,10,False,DATA,2159
10,ОБОРОТНЫЕ АКТИВЫ,T23_000000_t10Ved14.xlsx,46,11,False,DATA,2159
